"verified_type, twitter id, observation id",text,user_screen_name,st_y,st_x,location_full_name,location_country,created_at,Total Votes,Score
"(pos,709855716509618176,709855716509618176)",The aurora from Edinburgh! #AuroraBorealis @edinspotlight https://t.co/0cVFM4biPV,exponencio,55.93990399,-3.208297273,"Edinburgh, SCT",United Kingdom,2016-03-15 21:36:05+00,2,2
"(pos,709856958107557888,709856958107557888)",Seeing the edge of the Aurora Borealis over Glasgow. Amazing. Wish I could turn off the lights of the city for ten minutes.,sagraham,55.85406103,-4.272392644,"Glasgow, SCT",United Kingdom,2016-03-15 21:41:01+00,2,2
"(pos,709857020732690432,709857020732690432)",Northern Lights visible in Glasgow! #NorthernLights #amazing @SeanBattySTV,tomcara,55.84747309,-4.261057557,"Glasgow, SCT",United Kingdom,2016-03-15 21:41:16+00,2,2
"(pos,709858601934966784,709858601934966784)","Tonight was pretty amazing in Finland. 
#northernlights #auroraborealis #Finland #Lapland #levi__° https://t.co/sy75pUj3JN",Nel1ie,63.99920354,25.96820821,"Republic of Finland, 00",Finland,2016-03-15 21:47:33+00,2,2
"(pos,709860781618241536,709860781618241536)",What a show in the sky. #lapland #finland #lappi #suomi #revontulet #AuroraBorealis https://t.co/ZbP994Lhvs,SamuraiBambi,67.73521062,26.4626417,"Lappi, 19",Finland,2016-03-15 21:56:13+00,2,2
"(pos,709861348981743622,709861348981743622)","Just standing at my living room window, looking at the #AuroraBorealis •__˜ orange over Wallace Monument &amp; green over toward Dunblane",_karenar,56.17486425,-4.002068963,"Dunblane, SCT",United Kingdom,2016-03-15 21:58:28+00,2,2
"(pos,709863888783671297,709863888783671297)",Aurora from my living room window •___ #auroraborealis #Stirling #Dunblane #WallaceMonument #Scotland https://t.co/WeqPQ7K0lB,_karenar,55.99581341,-4.005998618,"Scotland, SCT",United Kingdom,2016-03-15 22:08:34+00,2,2
"(pos,709865134223695873,709865134223695873)","Great live camera for watching #aurora live now from Shetland, Scotland. @TamithaSkov @VirtualAstro @BBCScotWeather
https://t.co/4ccZlLmjtp",gbc123,60.14147792,-1.190101993,"Shetland, SCT",United Kingdom,2016-03-15 22:13:31+00,2,2
"(pos,709879763234590720,709879763234590720)",Amazing Aurora over Kiruna @ICEHOTEL_Sweden right now! @VirtualAstro Never seen it so bright and colourful! https://t.co/EVndCxnzk7,PatersonKirsty,67.84785285,20.18585704,"Kiruna, 14",Sweden,2016-03-15 23:11:39+00,2,2
"(pos,709883739359342593,709883739359342593)",While you were sleeping... #NorthernLights #Lapland https://t.co/ktDjiiLVRv,Tiinaetc,67.73350065,26.49827806,"Lappi, 19",Finland,2016-03-15 23:27:27+00,2,2
"(pos,709890965994139648,709890965994139648)",Had some decent conditions for aurora tonight at esrange #REXUS #PICARD https://t.co/Hy0LvyAv1u,athanasios7592,67.88224775,21.04385027,"Kiruna, Sweden",Sverige,2016-03-15 23:56:10+00,2,2
"(pos,710202502763954176,710202502763954176)",#AuroraBorealis #NorthernLights over Edinburgh just now #edinpho https://t.co/6JXNHfgxoi,meproct,55.95188144,-3.224965827,"Edinburgh, SCT",United Kingdom,2016-03-16 20:34:06+00,2,2
"(pos,710210532272422913,710210532272422913)","Northern lights captured on my iPhone, pardoned the quality #northernlights #north #iceland #icelandicnature #icela__° https://t.co/qaxL9nEdwR",SIDDHANTTIWARI,64.98009418,-18.00167855,"Republic of Iceland, 00",Iceland,2016-03-16 21:06:00+00,2,2
"(pos,710225897622802433,710225897622802433)",Not the best pic but I reckon the northern lights are visible tonight in Lancashire. #NorthernLights https://t.co/TbOchFAi7Z,lancsbloke,53.81336433,-2.50992576,"Lancashire, ENG",United Kingdom,2016-03-16 22:07:04+00,2,2
"(pos,710232382968832001,710232382968832001)",Faint #NorthernLights over The Braids in #Edinburgh tonight #AuroraBorealis #photography @edinburgh @EdinReporter https://t.co/WgGTANKOja,MaudsGone,55.9340346,-3.197915485,"Edinburgh, SCT",United Kingdom,2016-03-16 22:32:50+00,3,3
"(pos,710290123779383296,710290123779383296)",The northern lights were just dancing away. Always so beautiful to watch #Iqaluit #NorthernLights #wow @MurphTWN https://t.co/NLC4tE1zuU,QbcConsuela,63.73699574,-68.53060371,"Iqaluit, 14",Canada,2016-03-17 02:22:16+00,2,2
"(pos,710918910237929473,710918910237929473)","There's definitely aurora happening in #Kiruna,  Sweden tonight! •___ @VirtualAstro @AuroraMAX https://t.co/qx3XRAlsE4",AngryTheInch,67.84047455,20.19078029,"Kiruna, 14",Sweden,2016-03-18 20:00:51+00,2,2
"(pos,710938886151806977,710938886151806977)","Saw an amazing display of #NorthernLights tonight in Kiruna, Sweden #feelinglucky",LucieHyde,67.84870719,20.17949011,"Kiruna, 14",Sweden,2016-03-18 21:20:13+00,2,2
"(pos,711114923439296513,711114923439296513)","#Alberta's Neutral Hills tonight, @eljakeo30 #AuroraBorealis https://t.co/XPvvvGGCQr",FlatlanderHank,52.25916073,-117.4770193,"Alberta, 01",Canada,2016-03-19 08:59:44+00,2,2
"(pos,711139138146164737,711139138146164737)","#Calgary, strong #aurora is forming an arc in the northern sky. best away from city lights. @TweetAurora @ratzlaff @spaceyliz",CalgaryRASC,51.04950827,-114.1002019,"Calgary, 01",Canada,2016-03-19 10:35:57+00,2,2
"(pos,711326208898809856,711326208898809856)",Northern lights north uist #Arora  #NorthernLights  #Scotland https://t.co/yGaHLd2pk2,Claire23091987,55.99425761,-4.001335584,"Scotland, SCT",United Kingdom,2016-03-19 22:59:18+00,2,2
"(pos,711396562237128708,711396562237128708)",#northernlights over #rangeleylake #maine #rangeley #aurora #nikonphotography #longexposure__° https://t.co/4ppGqDKlqd,KyleUgalde,44.9540691,-70.65350202,"Maine, USA",United States,2016-03-20 03:38:52+00,2,2
"(pos,711573417468825600,711573417468825600)",Northern lights or Aurora Borealis over Anchorage.. #808 #nokia808 #noedit #pureview__° https://t.co/s2hddf9NDU,PavelMagic,61.2156694,-149.9513449,"Anchorage, AK",United States,2016-03-20 15:21:37+00,2,2
"(pos,711671974112698368,711671974112698368)","Right now #AuroraBorealis, #NorthernLights at #Ruka, #Kuusamo. #thisisfinland #revontuli https://t.co/YgM2d6HBwk",GiaFH,65.94062381,29.17875525,"Kuusamo, 17",Finland,2016-03-20 21:53:15+00,2,2
"(pos,711696743042260992,711696743042260992)",Watching the norther lights over Borgarfjordur Eystri! #Iceland #northernlights,georgianpineart,64.98422917,-17.99922699,"Republic of Iceland, 00",Iceland,2016-03-20 23:31:40+00,4,2
"(pos,711771692335558656,711771692335558656)",Keep Exploring #northernlights #aroraborealis #iceland #wonderinthenight #icelandujulise__° https://t.co/hK2S7AfEgU,jlusk5,64.99635282,-18.02404479,"Republic of Iceland, 00",Iceland,2016-03-21 04:29:30+00,2,2
"(pos,712406700054155265,712406700054155265)",Aurora borealis in the Galloway forest park. #aurora #auroraborealis #darksky #galloway #scotland #nikon #nikonD90 https://t.co/2bdWZ1SPTr,MarkMcKie1,55.03964113,-4.300484509,"Galloway Forest Park, SCT",United Kingdom,2016-03-22 22:32:47+00,2,2
"(pos,712469257506795520,712469257506795520)",Watching the battle between the northern lights and the moonlight in the sky over Kootenay Lake. #northernlights https://t.co/U0pQaFXDAU,canadiantravell,49.68623767,-116.8841693,"Kootenay Lake, 02",Canada,2016-03-23 02:41:22+00,2,2
"(pos,712500999361925120,712500999361925120)","AURORAMAX ALERT __Æ An #aurora is now visible above #Yellowknife, Northwest Territories! Check it out: https://t.co/kMY960Gm4S",AuroraMAX,62.43740576,-114.3869219,"Yellowknife, 13",Canada,2016-03-23 04:47:30+00,2,2
"(pos,712746738344443904,712746738344443904)",Just saw a glimpse of the aurora borealis in Kiruna! Fingers crossed the clouds break soon and I can see more...,saramanco,67.84513358,20.17586874,"Kiruna, 14",Sweden,2016-03-23 21:03:59+00,2,2
"(pos,712939144989827072,712939144989827072)","A cold night, a slow night but we find dancing pink and green Level 3.5 Aurora! #onceinalifetime__° https://t.co/Rv7Be1QAwT",NStarAdventures,62.4537782,-114.3848803,"Yellowknife, Northwest Territories",Canada,2016-03-24 09:48:32+00,2,2
"(pos,713193901818048512,713193901818048512)",I fall in love with Aurora _ùù_îè #northernlights #aurora #iceland #icelandic #icelandtravel #travel__° https://t.co/hieY4G8D6L,FitriRachma,64.1282554,-21.97487467,Iceland,_çsland,2016-03-25 02:40:51+00,2,2
"(pos,713971676640247809,713971676640247809)","AURORAMAX ALERT __Æ An #aurora is now visible above #Yellowknife, Northwest Territories! Check it out: https://t.co/kMY960Gm4S",AuroraMAX,62.44090403,-114.3918194,"Yellowknife, 13",Canada,2016-03-27 06:11:27+00,2,2
"(pos,715961570954780677,715961570954780677)","Some lovely #aurora activity in northern #sweden, enjoying a stay at #sorbyn lodge. https://t.co/cv1HXQjE8g",mgrolys,61.97740307,14.96582148,"Kingdom of Sweden, 00",Sweden,2016-04-01 17:58:35+00,2,2
"(pos,716172888806588416,716172888806588416)",Caught some slight aurora borealis at Mukilteo Beach 5 minutes ago. @ScottSKOMO @NWSSeattle https://t.co/OJGEmkUrMI,BenjaminJurkovi,47.92527033,-122.3224732,"Mukilteo, WA",United States,2016-04-02 07:58:17+00,2,2
"(pos,716356193455894528,716356193455894528)",#northernlights over #Denmark now! @DRVejret @NorthLightAlert @Aurora_Alerts https://t.co/XhapAAbFSG,ADphotography24,55.99950102,9.972575267,"Kingdom of Denmark, 00",Denmark,2016-04-02 20:06:40+00,2,2
"(pos,716358922869846018,716358922869846018)",#northernlights #oulu #skyisonfire at the moment https://t.co/u1ndD4vQGa,JaredLetonen,65.00889043,25.43124875,"Oulu, 17",Finland,2016-04-02 20:17:31+00,2,2
"(pos,716359622395891713,716359622395891713)",Aurora #northernlights all over the sky! So strong now! #Lapland #Rovaniemi #Finland #AuroraBorealis Go out! The last of this season!,OurLapland,67.73925474,26.46618548,"Lappi, 19",Finland,2016-04-02 20:20:17+00,2,2
"(pos,716362881365905409,716362881365905409)",It___s been a while since I saw proper #aurora. Now great show in Kemi. #SpaceWeather,EmiliaKilpua,65.71997379,24.53171744,"Kemi, 19",Finland,2016-04-02 20:33:14+00,2,2
"(pos,716370474574487553,716370474574487553)",Aurora borealis going nuts in #Finland #northpole Right now. #oulu #suomi #auroraborealis,Ikeneedmoney,63.99262123,25.96598238,"Republic of Finland, 00",Finland,2016-04-02 21:03:25+00,2,2
"(pos,716372662684094464,716372662684094464)",Another very fresh #Aurora shot from zenith. Excellent #sky tonight! #Northernlights #Finland #Oulu https://t.co/wjIYAOqe8I,VeHaPhoto,63.99885108,25.99213994,"Republic of Finland, 00",Finland,2016-04-02 21:12:07+00,2,2
"(pos,716376900575371265,716376900575371265)",Another #AuroraBorealis tonight here in #Shetland - with added wild daffodils just for @BSBIbotany https://t.co/mC9BZm6fSe,dunnjons,60.14057146,-1.155021431,"Shetland, SCT",United Kingdom,2016-04-02 21:28:57+00,2,2
"(pos,716377930159558657,716377930159558657)",A bit of green in the air here in Southern Finland. #AuroraBorealis https://t.co/HN97c7hIBN,jailhousefrog,63.9847512,25.98134331,"Republic of Finland, 00",Finland,2016-04-02 21:33:02+00,2,2
"(pos,716380654183845888,716380654183845888)","Went for a walk just now, saw aurora borealis and the stars were so bright. Sometimes I love Finland. Even tho it sucks most of the time lol",XiuJinny,63.99183066,25.95882435,"Republic of Finland, 00",Finland,2016-04-02 21:43:52+00,2,2
"(pos,716388709680214016,716388709680214016)","@TamithaSkov a gap in the clouds Shap, Cumbria, UK showed top of blue/purple #aurora, now cloudy again :( https://t.co/e9inwHrztr",joncoopershap,54.57234275,-2.852646229,"Cumbria, ENG",United Kingdom,2016-04-02 22:15:52+00,2,2
"(pos,716393705641525248,716393705641525248)",#AuroraBorealis night #Oulu #Finland https://t.co/iqZP16IwJj,OH8BQT,63.98970779,25.95417838,"Republic of Finland, 00",Finland,2016-04-02 22:35:44+00,2,2
"(pos,716408710109732864,716408710109732864)",went to walk on the snow to cool off after sauna and saw a great aurora again! haha an iconic finland experience,summerchildv,63.99800201,25.99307445,"Republic of Finland, 00",Finland,2016-04-02 23:35:21+00,2,2
"(pos,716409367524941824,716409367524941824)",Geostorm in #abisko. Thank you @NorthLightAlert @Aurora_Alerts 4 the updates! @StormHour @VirtualAstro @spaceweather https://t.co/fA1EsJ0QD8,MissEvaOlsen,68.34581406,18.78487777,"Abisko, 14",Sweden,2016-04-02 23:37:58+00,2,2
"(pos,716420095111741441,716420095111741441)","Aurora right now in Husafell, Iceland #iceland #northernlights #aurora #AuroraBorealis #photography # https://t.co/9rmfKPNl4H",isl_explorer,64.15768141,-20.22335402,"H_‰safell, 42",Iceland,2016-04-03 00:20:35+00,2,2
"(pos,716420705273782272,716420705273782272)","At last we met #Aurora 
So nice (and freaking cold) to see you
#Iceland__° https://t.co/z0aCrVMh0T",kathidul,64.91072638,-23.26811055,Iceland,_çsland,2016-04-03 00:23:01+00,2,2
"(pos,716425453368684545,716425453368684545)","The #aurora started dancing at 23:23 UTC+1 and is still visible here in Boden, Sweden #@TweetAurora #aurorasaurus https://t.co/lJ1Or6d4Ii",Beastankar,65.81270617,21.68325896,"Boden, 14",Sweden,2016-04-03 00:41:53+00,2,2
"(pos,716428307437379584,716428307437379584)",A few pics we took of the aurora tonight. It was an amazing show! #Norway https://t.co/hWLDyltPIv,RobandMeg,61.99955303,9.985603916,"Kingdom of Norway, 00",Norway,2016-04-03 00:53:13+00,2,2
"(pos,716431474854084608,716431474854084608)",Ridiculous how our first steps in Reykjavik includes us watching the Aurora Borealis @markzoomy,AlaricSam,64.13139941,-21.94068529,"Reykjav_—k, 39",Iceland,2016-04-03 01:05:48+00,4,2
"(pos,716454933017460736,716454933017460736)",hints of magenta &amp; green #aurora on cloudy horizon (rhs) cressy cam #Tasmania https://t.co/qrsbUdxOTS https://t.co/gHXsvEh9C7,SussanSays,-42.00679786,146.9850972,"State of Tasmania, 06",Australia,2016-04-03 02:39:01+00,2,2
"(pos,716484733505396736,716484733505396736)",#Aurora visible east of #Edmonton,rougesky,53.53405983,-113.4845168,"Edmonton, 01",Canada,2016-04-03 04:37:26+00,2,2
"(pos,716495342703812608,716495342703812608)","AURORAMAX ALERT __Æ An #aurora is now visible above #Yellowknife, Northwest Territories! Check it out: https://t.co/kMY960Gm4S",AuroraMAX,62.44724122,-114.3727482,"Yellowknife, 13",Canada,2016-04-03 05:19:36+00,2,2
"(pos,716498637962895360,716498637962895360)",Diffused double arc in central Alberta now #Aurora  #teamtanner @treetanner @MargeauxMorin @TamithaSkov @eljakeo30 https://t.co/vOoSf26Ybw,dartanner,52.27214198,-117.4755035,"Alberta, 01",Canada,2016-04-03 05:32:41+00,2,2
"(pos,716742485058392069,716742485058392069)",Aurora borealis in #Rovaniemi now #northernlights #poollicht https://t.co/maS25gzqrj,VHJoeri,66.47580297,25.71209274,"Rovaniemi, 19",Finland,2016-04-03 21:41:39+00,2,2
"(pos,717306503166689280,717306503166689280)",#Calgary: single vertical #aurora pillar in western sky. best away from city lights. @TweetAurora @spaceyliz @TamithaSkov,CalgaryRASC,51.04111118,-114.0871062,"Calgary, 01",Canada,2016-04-05 11:02:51+00,2,2
"(pos,718185161414832130,718185161414832130)",#aurora in Whitley bay @TamithaSkov https://t.co/Gp8TN5Ess5,TerryEyre,55.02882882,-1.450562728,"Whitley Bay, ENG",United Kingdom,2016-04-07 21:14:20+00,2,2
"(pos,718185655474483202,718185655474483202)",#AuroraBorealis over Bergen tonight! Faint but still visible. Too much light pollution.,Flo_flobido,60.37082315,5.301769922,"Bergen, 07",Norway,2016-04-07 21:16:18+00,2,2
"(pos,718185810147807232,718185810147807232)","@VirtualAstro already got some #aurora popping out, relatively long exp, about 15s- Port Glasgow, Scotland. https://t.co/fTQHsPFXrp",mrlphoto,55.91574714,-4.698468264,"Port Glasgow, SCT",United Kingdom,2016-04-07 21:16:55+00,2,2
"(pos,718192970240012290,718192970240012290)",@aurorawatchuk Faint aurora with vertical green bands visible from Greenock at 10.20pm,fmurphy1970,55.94616816,-4.762346388,"Greenock, SCT",United Kingdom,2016-04-07 21:45:22+00,2,2
"(pos,718194884415528960,718194884415528960)","@TamithaSkov Aurora reports from Scotland - naked eye visible, but only through gaps in cloud here, waiting for a good shot!",_TheGeoff,55.99630514,-4.031138093,"Scotland, SCT",United Kingdom,2016-04-07 21:52:58+00,2,2
"(pos,718195471009898496,718195471009898496)","@VirtualAstro @TamithaSkov saw aurora with naked eye out myback window in Milngavie, Scotland there! https://t.co/a9bYgQWTYV",hargi_,55.93982834,-4.346540202,"Milngavie, SCT",United Kingdom,2016-04-07 21:55:18+00,2,2
"(pos,718201908847095813,718201908847095813)","Aurora here in Kirkwall, Orkney around 22.30 tonight. Straight from camera... @VirtualAstro https://t.co/pXrKRLLnHf",themerrydancer,58.97233962,-3.001425081,"Kirkwall, SCT",United Kingdom,2016-04-07 22:20:53+00,2,2
"(pos,718202936749387776,718202936749387776)",@StormHour @WindyWilson88 @DGWGO @metoffice @VisitScotland Cracking #AuroraBorealis from #Kirkgunzeon D&amp;G tonight! https://t.co/KEtjSsgV7g,MikeBolam,54.98203697,-3.805595562,"Kirkgunzeon, SCT",United Kingdom,2016-04-07 22:24:58+00,2,2
"(pos,718210323526905857,718210323526905857)",This is my favourite from the awesome #auroraborealis tonight #edenvalley #cumbria @CumbriaWeather @StormHour https://t.co/lYbbt34PcL,kathelcymru,54.57456386,-2.860970702,"Cumbria, ENG",United Kingdom,2016-04-07 22:54:19+00,2,2
"(pos,718210565068492800,718210565068492800)",Ooh! Ooh! The Aurora is out near Carlisle! Might actually get my first ever glimpse of it driving up there!! \0/,SprigOfPrickly,54.88988906,-2.956495228,"Carlisle, ENG",United Kingdom,2016-04-07 22:55:17+00,2,2
"(pos,718214152947429377,718214152947429377)","#aurora midnight 8th April Shap, Cumbria some rays just visible, very green @TamithaSkov https://t.co/wELeitACiB",joncoopershap,54.58280287,-2.870741835,"Cumbria, ENG",United Kingdom,2016-04-07 23:09:32+00,2,2
"(pos,718214642338762752,718214642338762752)","@TamithaSkov #Aurora spotted tonight in Bergen, Norway. First ever time seeing them, unreal! https://t.co/zOqnRLT0ux",_PHotography6,60.36989237,5.279029399,"Bergen, 07",Norway,2016-04-07 23:11:29+00,2,2
"(pos,718215404599029760,718215404599029760)",@kielder_obs Aurora just outside Newcastleton tonight https://t.co/HGFb6g5WoT,tammy_pitt,55.1586854,-2.846653265,"Newcastleton, SCT",United Kingdom,2016-04-07 23:14:30+00,2,2
"(pos,718216794981408768,718216794981408768)","Brightening aurora visible from Shap,  Cumbria, right now...",mars_stu,54.56888976,-2.874915068,"Cumbria, ENG",United Kingdom,2016-04-07 23:20:02+00,2,2
"(pos,718217728318971906,718217728318971906)",Watched Dad's Army in the back of a lorry. Saw the Aurora on the drive home. Just another evening on Islay.,EditorIsla,55.7814699,-6.249238337,"Isle of Islay, SCT",United Kingdom,2016-04-07 23:23:44+00,2,2
"(pos,718219711520096258,718219711520096258)",Live webcam from Shetland - Northern Lights very visible. #aurora (via•___account)  https://t.co/dFeGe0KmOH,scottkeir,60.13705905,-1.158823359,"Shetland, SCT",United Kingdom,2016-04-07 23:31:37+00,2,2
"(pos,718222212025749505,718222212025749505)",Northern lights in Visby right now! opened my window and took this photo__‰ amazing! #NorthernLights #AuroraBorealis https://t.co/YB5V7V4zM9,vEliNv,57.63958339,18.29491225,"Visby, 05",Sweden,2016-04-07 23:41:33+00,2,2
"(pos,718223824513327104,718223824513327104)","A beautiful, colorful if understated #aurora over Bergen tonight. Finally a clear night with #NorthernLights https://t.co/fIBn7VOfws",JanHaugland,60.37318131,5.292335753,"Bergen, 07",Norway,2016-04-07 23:47:58+00,2,2
"(pos,718224259777224705,718224259777224705)","@StormHour this was Lossiemouth Scotland earlier , stunning #aurora https://t.co/VseZeWKTwZ",peterbaird5,55.9939496,-4.046328156,"Scotland, SCT",United Kingdom,2016-04-07 23:49:42+00,2,2
"(pos,718225539190910977,718225539190910977)",@VisitScotland No problem lol. Busy night tonight chasing aurora! Proper photos after bedtime. West of Paisley. https://t.co/B6UbIBHr1u,gbc123,55.80980795,-4.43523992,"Paisley, SCT",United Kingdom,2016-04-07 23:54:47+00,2,2
"(pos,718229337972088832,718229337972088832)","The #aurora from Sumburgh Head webcam , Shetlands .( lights of Sumburgh Airport in distance )https://t.co/DGASffV03I",DerekJohnBryant,59.85054467,-1.320654086,"Sumburgh, SCT",United Kingdom,2016-04-08 00:09:52+00,2,2
"(pos,718230389278523393,718230389278523393)",Thanks for the RT's and Favs. Last from the #AuroraBorealis tonight over the #edenvalley #cumbria https://t.co/CjNr3K572E,kathelcymru,54.56086511,-2.837308945,"Cumbria, ENG",United Kingdom,2016-04-08 00:14:03+00,2,2
"(pos,718251643360395264,718251643360395264)","Beautiful aurora tonight from Maghera, possible proton arc after midnight",martinastro2005,54.82578797,-6.716342564,"Maghera, NIR",United Kingdom,2016-04-08 01:38:30+00,2,2
"(pos,718277819374153729,718277819374153729)","#NorthernLights Weather perfect and the Aurora Borealis has begun at Churchill, Manitoba.  https://t.co/nimoL4HUYm https://t.co/dD97IG6piD",DrLindaRalston,40.4359841,-79.86100827,"Churchill, PA",United States,2016-04-08 03:22:31+00,2,2
"(pos,718291343605383169,718291343605383169)",Very faint band with purple on top in Central Alberta right now! #wx #backofcam #aurora #teamtanner @treetanner https://t.co/KPrCQlI4As,dartanner,52.25823806,-117.4937585,"Alberta, 01",Canada,2016-04-08 04:16:16+00,2,2
"(pos,718296922713362432,718296922713362432)","#vagabondexpedition out chasing #aurora in #alberta - @dartanner is that a shot of ""Steve"" on the left? https://t.co/AJzY6lJk3h",VagabondExped,52.26432932,-117.4780704,"Alberta, 01",Canada,2016-04-08 04:38:26+00,2,2
"(pos,718321038250098688,718321038250098688)",I'm east of #Calgary &amp; i see a bright arc of.#aurora low in north &amp; NE sky @TweetAurora @spaceyliz @TamithaSkov,CalgaryRASC,51.04078784,-114.1005019,"Calgary, 01",Canada,2016-04-08 06:14:15+00,2,2
"(pos,718951505085251584,718951505085251584)",Absolutely perfect night bucket list item checked #travelphotography #sonya7 #northernlights__° https://t.co/SVRKn3q17q,kyvideopro,64.189081,-21.29300902,Iceland,_çsland,2016-04-09 23:59:30+00,2,2
"(pos,719031122579972096,719031122579972096)","AURORAMAX ALERT __Æ An #aurora is now visible above #Yellowknife, Northwest Territories! Check it out: https://t.co/kMY960Gm4S",AuroraMAX,62.44639014,-114.3662272,"Yellowknife, 13",Canada,2016-04-10 05:15:53+00,2,2
"(pos,719037902160695299,719037902160695299)",#Aurora at a KP1 near Camrose now slightly visible to the eye #wx #teamtanner @dartanner @TamithaSkov @AuroraNotify https://t.co/vibY02yQM5,treetanner,53.01501082,-112.8476015,"Camrose, 01",Canada,2016-04-10 05:42:49+00,2,2
"(pos,719628893225922560,719628893225922560)",Breath-taking #Iceland #NorthernLights https://t.co/UiguHdalk6,typtraveller,64.98902522,-18.03030455,"Republic of Iceland, 00",Iceland,2016-04-11 20:51:12+00,4,2
"(pos,719695624166359041,719695624166359041)",My view right now #NorthernLights #Iceland #Gullfoss https://t.co/0VrZDsp3LE,WakefldGardener,64.98101351,-18.03825045,"Republic of Iceland, 00",Iceland,2016-04-12 01:16:22+00,2,2
"(pos,720000351965999104,720000351965999104)",A beautiful visual of the Aurora Borealis being obsered in Sweden right now  https://t.co/zddGC2JvtE,parallelthought,61.99739437,14.97414192,"Kingdom of Sweden, 00",Sweden,2016-04-12 21:27:15+00,2,2
"(pos,720002516231069696,720002516231069696)",Just watching some stunning live images of the #NorthernLights over the Shetland isles via this webcam - https://t.co/0yKpHGD90e,DudleySewell,60.28013248,-1.361069893,"Shetland Islands, SCT",United Kingdom,2016-04-12 21:35:51+00,2,2
"(pos,720006094135943168,720006094135943168)","Watching the Aurora lights at night is always an amazing experience @Reversity. ;-)
#Oppdal, Norway at midnight.",thorsheim,61.98575767,9.974851946,"Kingdom of Norway, 00",Norway,2016-04-12 21:50:04+00,2,2
"(pos,720006119041667072,720006119041667072)","What a show tonight. I really need to sleep but can't leave this. 
#aurora #northernlights @__° https://t.co/f75x9dxy9e",Beastankar,65.81284744,21.67396775,"Boden, Sverige",Sverige,2016-04-12 21:50:10+00,2,2
"(pos,720009005171662848,720009005171662848)",The aurora now visible over Scotland and even one report near the southwest of England,DonegalWeatherC,55.98962561,-4.042391998,"Scotland, SCT",United Kingdom,2016-04-12 22:01:38+00,4,2
"(pos,720014295766036483,720014295766036483)","Small #auroraborealis substorms here in #Stockholm at 21:25 and 21:45 UTC, the latter coincident w __Bx=400 in Kiruna https://t.co/dAG1jcGlVb",DrRobertWagner,59.32887616,18.03878656,"Stockholm, 26",Sweden,2016-04-12 22:22:39+00,2,2
"(pos,720015267645014016,720015267645014016)","Aurora. Scotland. Now. 
https://t.co/OYpWrbad0k",THAT_Jane,55.9900277,-4.02116569,"Scotland, SCT",United Kingdom,2016-04-12 22:26:31+00,2,2
"(pos,720015432661528576,720015432661528576)","This is why you should live in northern Sweden. 
#northernlights #auroraborealis https://t.co/xwaCF4Fxgx",darknessdescend,61.99034526,14.98049759,"Kingdom of Sweden, 00",Sweden,2016-04-12 22:27:11+00,4,2
"(pos,720017453544300544,720017453544300544)",#aurora visible from Shetland and N Scotland.,CumbriaWeather,60.14599006,-1.153356112,"Shetland, SCT",United Kingdom,2016-04-12 22:35:12+00,2,2
"(pos,720018744500711424,720018744500711424)","Amazing view of Aurora ,Perks of being in Finland. ___ watching Northern Lights (Aurora Borealis) at Saunalahti, Espoo https://t.co/WCaQ5zSOwe",sinhaanjana,63.99275054,25.97193071,"Republic of Finland, 00",Finland,2016-04-12 22:40:20+00,2,2
"(pos,720023829930774528,720023829930774528)",If you are lucky enough to be at myvatn - GET OUT NOW!! The Northernlights are buzzing! #myvatn #iceland #aurora https://t.co/YCBxJDZLAf,Dimmuborgir_GH,65.64024935,-16.92240224,"Reykjahl_—__, 40",Iceland,2016-04-12 23:00:33+00,2,2
"(pos,720026308076560384,720026308076560384)",Aurora Borealis in Iceland #NorthernLights #HappyKids #LateNight •___ https://t.co/1yGlbt1K6Z,SJLGeography,64.99450402,-18.00128487,"Republic of Iceland, 00",Iceland,2016-04-12 23:10:23+00,2,2
"(pos,720028666277793793,720028666277793793)","First night in Iceland, saw the Aurora Borealis!!??? BUCKET LIST ITEM ____îè https://t.co/yxWAQEWmOK",PishForsey,64.98347049,-18.01147685,"Republic of Iceland, 00",Iceland,2016-04-12 23:19:46+00,2,2
"(pos,720033218066530304,720033218066530304)","Quick snap out of the window at Swordale, Isle of Lewis #aurora #AuroraBorealis #NorthernLights https://t.co/vBJRkTcJZ0",LifeOnLewis,58.19263895,-6.298316359,"Swordale, SCT",United Kingdom,2016-04-12 23:37:51+00,2,2
"(pos,720044652234162176,720044652234162176)",View from my balcony right now #arora #reykjavik #iceland #islande #auroraboreale #auroraborealis https://t.co/RJLZ1d6anX,MUSICOLENA,64.97865789,-18.00370163,"Republic of Iceland, 00",Iceland,2016-04-13 00:23:17+00,2,2
"(pos,720046024740454401,720046024740454401)",The #northernlights were out on a #cloudy and #starrynight in #reykjavik #Iceland throw in our__° https://t.co/OZ6m5xydJY,smcilia,64.1300537,-21.91535912,Iceland,_çsland,2016-04-13 00:28:44+00,2,2
"(pos,720048333058928640,720048333058928640)",Saw aurora tonite in Iceland AKA northern lights.   Absolutely amazing.  #Iceland https://t.co/Zw5IlLHj0W,kenichijosh,64.97983254,-18.01377863,"Republic of Iceland, 00",Iceland,2016-04-13 00:37:55+00,2,2
"(pos,720051931117391872,720051931117391872)",I believe in miracles #northernlights #itsapril #Iceland @getolympus @OlympusUK @MarkThackara https://t.co/XtF0ZqL8dz,gmotophotos,64.99859451,-18.04249648,"Republic of Iceland, 00",Iceland,2016-04-13 00:52:12+00,2,2
